candidate_id,myneta_url,candidate,constituency_id,constituency,age,party_code,criminal_cases_flag,education_level,movable_assets,movable_assets_rs,movable_assets_img,immovable_assets,immovable_assets_rs,immovable_assets_img,total_assets,total_assets_rs,total_assets_img,liabilities,liabilities_rs,liabilities_img,pan_given,serious_ipc_counts
893,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=893,K.Lenin,42,CUDDALORE,48,Tamizhaga Vaazhvurimai Katchi,Yes 1,Graduate Professional,,,1,"1,00,84,000 ~ 1 Crore+",10084000,,,,1,"1,72,000 ~ 1 Lacs+",172000,,Y,0
1383,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=1383,M.C.Sampath,42,CUDDALORE,67,AIADMK,Yes 1,Graduate Professional,,,1,"53,72,45,860 ~ 53 Crore+",537245860,,,,1,"18,86,48,964 ~ 18 Crore+",188648964,,Y,1
690,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=690,P.Nagasundaram,42,CUDDALORE,43,IND,Yes 5,Post Graduate,,,1,"45,00,000 ~ 45 Lacs+",4500000,,,,1,"89,000 ~ 89 Thou+",89000,,Y,3
892,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=892,P.Natarajan,42,CUDDALORE,43,BSP,No,Graduate Professional,,,1,"7,40,000 ~ 7 Lacs+",740000,,,,1,0 ~,0,,Y,0
3435,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3435,R. Veeramani,42,CUDDALORE,30,IND,No,8th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
894,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=894,R.Mayavan,42,CUDDALORE,52,IND,No,10th Pass,,,1,"30,00,000 ~ 30 Lacs+",3000000,,,,1,0 ~,0,,Y,0
686,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=686,R.Ramachandran,42,CUDDALORE,41,IND,No,Graduate Professional,,,1,"15,00,000 ~ 15 Lacs+",1500000,,,,1,"25,00,000 ~ 25 Lacs+",2500000,,Y,0
3434,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=3434,S. Ramasamy,42,CUDDALORE,70,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,No,10th Pass,,,1,"29,00,000 ~ 29 Lacs+",2900000,,,,1,0 ~,0,,Y,0
687,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=687,S.Rajamohan,42,CUDDALORE,72,IND,No,Post Graduate,,,1,"70,00,000 ~ 70 Lacs+",7000000,,,,1,0 ~,0,,Y,0
32,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=32,S.Sarasu,42,CUDDALORE,40,Naam Tamilar Katchi,No,Post Graduate,,,1,"1,50,00,000 ~ 1 Crore+",15000000,,,,1,"8,10,000 ~ 8 Lacs+",810000,,Y,0
3437,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=3437,V. Suganthi,42,CUDDALORE,30,IND,No,12th Pass,,,1,"2,50,000 ~ 2 Lacs+",250000,,,,1,0 ~,0,,Y,0
1358,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1358,A Bhuvanenthiran,43,KURINJIPADI,60,AIADMK,Yes 1,12th Pass,,,1,"2,45,00,000 ~ 2 Crore+",24500000,,,,1,"1,49,02,790 ~ 1 Crore+",14902790,,Y,2
3066,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3066,Arumugam R,43,KURINJIPADI,50,IND,No,Others,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
819,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=819,Dhanakesavamoorthy A.C.T,43,KURINJIPADI,57,IND,No,Post Graduate,,,1,"25,00,000 ~ 25 Lacs+",2500000,,,,1,"6,00,000 ~ 6 Lacs+",600000,,Y,0
275,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=275,Kavitha Renganathan,43,KURINJIPADI,48,Naam Tamilar Katchi,No,Post Graduate,,,1,"65,00,000 ~ 65 Lacs+",6500000,,,,1,"1,80,000 ~ 1 Lacs+",180000,,Y,0
820,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=820,M Kanagaraj,43,KURINJIPADI,36,BSP,No,Graduate Professional,,,1,0 ~,0,,,,1,"4,00,000 ~ 4 Lacs+",400000,,Y,0
1359,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1359,M.R.K.Panneerselvam,43,KURINJIPADI,68,DMK,Yes 2,Graduate Professional,,,1,"10,57,59,809 ~ 10 Crore+",105759809,,,,1,"18,76,592 ~ 18 Lacs+",1876592,,Y,0
3067,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3067,Manimala R,43,KURINJIPADI,48,IND,No,5th Pass,,,1,0 ~,0,,,,1,"3,00,000 ~ 3 Lacs+",300000,,Y,0
3068,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3068,Muthazhagan N,43,KURINJIPADI,55,IND,No,12th Pass,,,1,"1,00,000 ~ 1 Lacs+",100000,,,,1,"70,000 ~ 70 Thou+",70000,,Y,0
3065,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3065,R Srinivasan,43,KURINJIPADI,52,Tamil Telugu National Party,No,10th Pass,,,1,"5,20,500 ~ 5 Lacs+",520500,,,,1,"10,97,000 ~ 10 Lacs+",1097000,,Y,0
323,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=323,Rajkumar D,43,KURINJIPADI,40,Tamilaga Vettri Kazhagam,No,Others,,,1,"1,75,00,000 ~ 1 Crore+",17500000,,,,1,"2,75,40,442 ~ 2 Crore+",27540442,,Y,0
3064,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3064,T Kannan,43,KURINJIPADI,49,Tamizhaga Vaazhvurimai Katchi,Yes 3,10th Pass,,,1,"8,39,99,500 ~ 8 Crore+",83999500,,,,1,"3,84,27,989 ~ 3 Crore+",38427989,,Y,3
3429,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3429,Arunmozhi . V,44,BHUVANAGIRI,28,IND,No,Post Graduate,,,1,"4,50,000 ~ 4 Lacs+",450000,,,,1,0 ~,0,,Y,0
1150,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1150,Arunmozhithevan . A,44,BHUVANAGIRI,57,AIADMK,Yes 1,Graduate Professional,,,1,"3,20,00,000 ~ 3 Crore+",32000000,,,,1,"25,00,000 ~ 25 Lacs+",2500000,,Y,0
889,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=889,Balamurugan . G. C,44,BHUVANAGIRI,44,IND,No,10th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
3433,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3433,Balamurugan . M. R,44,BHUVANAGIRI,45,IND,No,Post Graduate,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
3430,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3430,Ezhilventhan . P,44,BHUVANAGIRI,59,IND,No,12th Pass,,,1,"26,67,720 ~ 26 Lacs+",2667720,,,,1,0 ~,0,,Y,0
3431,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3431,Iyyappan . S,44,BHUVANAGIRI,27,IND,No,Graduate Professional,,,1,0 ~,0,,,,1,"10,78,000 ~ 10 Lacs+",1078000,,Y,0
677,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=677,Kumaravelu . M,44,BHUVANAGIRI,51,BSP,No,Others,,,1,0 ~,0,,,,1,"80,000 ~ 80 Thou+",80000,,Y,0
887,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=887,Mahalingam . T,44,BHUVANAGIRI,48,Tamilaga Vettri Kazhagam,Yes 1,12th Pass,,,1,"3,53,64,800 ~ 3 Crore+",35364800,,,,1,"2,72,48,403 ~ 2 Crore+",27248403,,Y,0
3428,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3428,Muthamizhan . Seva,44,BHUVANAGIRI,32,Tamizhaga Vaazhvurimai Katchi,No,Graduate,,,1,0 ~,0,,,,1,"56,00,000 ~ 56 Lacs+",5600000,,Y,0
888,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=888,Raja Sekar . G,44,BHUVANAGIRI,28,IND,No,Graduate,,,1,"80,00,000 ~ 80 Lacs+",8000000,,,,1,"5,10,000 ~ 5 Lacs+",510000,,Y,0
3432,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3432,Saravanan . J,44,BHUVANAGIRI,62,IND,No,Others,,,1,"40,00,000 ~ 40 Lacs+",4000000,,,,1,0 ~,0,,Y,0
21,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=21,Sumathi . S,44,BHUVANAGIRI,52,Naam Tamilar Katchi,No,Post Graduate,,,1,0 ~,0,,,,1,"35,00,000 ~ 35 Lacs+",3500000,,Y,0
2253,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2253,Dhanasekaran. M,45,CHIDAMBARAM,71,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,No,Graduate,,,1,"66,50,000 ~ 66 Lacs+",6650000,,,,1,"1,98,000 ~ 1 Lacs+",198000,,Y,0
2256,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2256,Easan Natarajan. T,45,CHIDAMBARAM,42,IND,No,Post Graduate,,,1,0 ~,0,,,,1,"6,13,647 ~ 6 Lacs+",613647,,Y,0
2259,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2259,Er. Jayakkumar. R,45,CHIDAMBARAM,65,IND,Yes 1,Post Graduate,,,1,"2,75,60,000 ~ 2 Crore+",27560000,,,,1,"3,92,439 ~ 3 Lacs+",392439,,Y,0
2258,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2258,Manimaran. D,45,CHIDAMBARAM,38,IND,No,12th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
2255,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2255,Munisankar. K,45,CHIDAMBARAM,54,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,No,12th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
2254,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2254,Nedunchezhiyan,45,CHIDAMBARAM,75,Tamilaga Vettri Kazhagam,No,10th Pass,,,1,"39,00,000 ~ 39 Lacs+",3900000,,,,1,0 ~,0,,Y,0
837,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=837,Pandian. K.A,45,CHIDAMBARAM,64,AIADMK,No,Post Graduate,,,1,"4,56,00,000 ~ 4 Crore+",45600000,,,,1,"3,83,29,077 ~ 3 Crore+",38329077,,Y,0
1393,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1393,Thamimun Ansari. M,45,CHIDAMBARAM,50,DMK,Yes 2,Post Graduate,,,1,"25,00,000 ~ 25 Lacs+",2500000,,,,1,0 ~,0,,Y,0
27,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=27,Thamizh,45,CHIDAMBARAM,35,Naam Tamilar Katchi,Yes 2,Post Graduate,,,1,0 ~,0,,,,1,0 ~,0,,Y,2
2257,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2257,Thirugnanam. K,45,CHIDAMBARAM,56,IND,No,12th Pass,,,1,"6,00,000 ~ 6 Lacs+",600000,,,,1,"1,35,000 ~ 1 Lacs+",135000,,N,0
571,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=571,Venkatesan. D,45,CHIDAMBARAM,54,IND,No,8th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1171,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1171,A. Sozhan,46,KATTUMANNARKOIL (SC),42,Pattali Makkal Katchi,No,Graduate Professional,,,1,"60,00,000 ~ 60 Lacs+",6000000,,,,1,"30,26,449 ~ 30 Lacs+",3026449,,Y,0
2663,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2663,Alavanthar .M,46,KATTUMANNARKOIL (SC),55,Tamizhaga Vaazhvurimai Katchi,Yes 1,12th Pass,,,1,"26,30,000 ~ 26 Lacs+",2630000,,,,1,"27,00,000 ~ 27 Lacs+",2700000,,Y,4
337,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=337,Babu .B,46,KATTUMANNARKOIL (SC),31,Rashtriya Samaj Dal (R),No,8th Pass,,,1,"2,50,000 ~ 2 Lacs+",250000,,,,1,"2,30,000 ~ 2 Lacs+",230000,,Y,0
2664,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2664,G. Kalyana Sundaram,46,KATTUMANNARKOIL (SC),54,All India Jananayaka Makkal Kazhagam,No,Post Graduate,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1170,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1170,L.E. Jothimani,46,KATTUMANNARKOIL (SC),71,Viduthalai Chiruthaigal Katchi,Yes 1,Others,,,1,"50,00,000 ~ 50 Lacs+",5000000,,,,1,"3,42,000 ~ 3 Lacs+",342000,,Y,0
336,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=336,M.A.T. Archunan,46,KATTUMANNARKOIL (SC),68,IND,No,Post Graduate,,,1,"27,05,000 ~ 27 Lacs+",2705000,,,,1,0 ~,0,,Y,0
2666,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2666,S. Murali,46,KATTUMANNARKOIL (SC),36,Aanaithinthiya Jananayaka Pathukappu Kazhagam,No,Post Graduate,,,1,0 ~,0,,,,1,"1,00,00,000 ~ 1 Crore+",10000000,,Y,0
2665,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2665,S. Seenuvasan,46,KATTUMANNARKOIL (SC),57,Tamilaga Vettri Kazhagam,Yes 2,8th Pass,,,1,"60,00,000 ~ 60 Lacs+",6000000,,,,1,"16,22,000 ~ 16 Lacs+",1622000,,Y,0
2667,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2667,Sankarkumar .S,46,KATTUMANNARKOIL (SC),47,IND,No,12th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
2662,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2662,Satheeshkumar .M,46,KATTUMANNARKOIL (SC),38,BSP,No,Graduate Professional,,,1,0 ~,0,,,,1,"17,13,508 ~ 17 Lacs+",1713508,,Y,0
62,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=62,Sivajothi .M,46,KATTUMANNARKOIL (SC),41,Naam Tamilar Katchi,Yes 3,Graduate,,,1,"12,50,000 ~ 12 Lacs+",1250000,,,,1,"3,85,000 ~ 3 Lacs+",385000,,Y,1
1208,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1208,Anbalagan. K.P.,47,PALACODE,67,AIADMK,Yes 2,12th Pass,,,1,"8,13,00,000 ~ 8 Crore+",81300000,,,,1,"9,55,98,602 ~ 9 Crore+",95598602,,Y,0
113,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=113,Boopathi. R.,47,PALACODE,50,Naam Tamilar Katchi,No,Post Graduate,,,1,"5,96,00,000 ~ 5 Crore+",59600000,,,,1,0 ~,0,,Y,0
3760,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3760,Chinnasamy. N.,47,PALACODE,39,IND,Yes 2,12th Pass,,,1,"26,00,000 ~ 26 Lacs+",2600000,,,,1,"11,00,000 ~ 11 Lacs+",1100000,,Y,0
906,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=906,Dr. Dnv Senthilkumar. S.,47,PALACODE,48,DMK,No,Post Graduate,,,1,0 ~,0,,,,1,"1,26,43,337 ~ 1 Crore+",12643337,,Y,0
3755,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3755,Gopi. R.,47,PALACODE,49,Tamilaga Vettri Kazhagam,No,Post Graduate,,,1,"13,19,55,743 ~ 13 Crore+",131955743,,,,1,"13,16,54,777 ~ 13 Crore+",131654777,,Y,0
3758,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3758,Jayaraman Perumal. P.,47,PALACODE,54,Tamizhaga Vaazhvurimai Katchi,Yes 1,8th Pass,,,1,"4,98,225 ~ 4 Lacs+",498225,,,,1,"8,53,000 ~ 8 Lacs+",853000,,Y,0
3759,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3759,Krishnan. L.,47,PALACODE,57,IND,No,10th Pass,,,1,"10,00,000 ~ 10 Lacs+",1000000,,,,1,"12,00,000 ~ 12 Lacs+",1200000,,Y,0
551,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=551,Madhappan. P.,47,PALACODE,48,IND,No,8th Pass,,,1,"25,00,000 ~ 25 Lacs+",2500000,,,,1,"7,83,000 ~ 7 Lacs+",783000,,Y,0
3756,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3756,Palaniyammal. M.,47,PALACODE,58,Tamilar Makkal Katchi,No,Illiterate,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
554,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=554,Perumal Munusamy. M.,47,PALACODE,43,IND,No,Graduate Professional,,,1,"30,00,000 ~ 30 Lacs+",3000000,,,,1,"20,50,000 ~ 20 Lacs+",2050000,,Y,0
3761,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3761,Raman. M.,47,PALACODE,48,IND,No,10th Pass,,,1,"8,00,000 ~ 8 Lacs+",800000,,,,1,"8,24,765 ~ 8 Lacs+",824765,,Y,0
3757,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3757,Ramesh. P.,47,PALACODE,48,Naadaalum Makkal Katchi,No,8th Pass,,,1,"15,00,000 ~ 15 Lacs+",1500000,,,,1,"4,00,000 ~ 4 Lacs+",400000,,Y,0
553,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=553,Senthilkumar. G.,47,PALACODE,52,IND,No,Graduate Professional,,,1,"40,00,000 ~ 40 Lacs+",4000000,,,,1,"30,17,000 ~ 30 Lacs+",3017000,,Y,0
552,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=552,Senthilkumar. K,47,PALACODE,48,IND,No,Graduate Professional,,,1,"43,62,000 ~ 43 Lacs+",4362000,,,,1,"4,70,000 ~ 4 Lacs+",470000,,Y,0
3762,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3762,Ajith Kumar. S.,48,PENNAGARAM,27,BSP,No,Graduate Professional,,,1,0 ~,0,,,,1,"1,63,000 ~ 1 Lacs+",163000,,Y,0
3765,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3765,Annamalai. M.,48,PENNAGARAM,29,IND,No,Post Graduate,,,1,"3,00,000 ~ 3 Lacs+",300000,,,,1,"60,200 ~ 60 Thou+",60200,,Y,0
3766,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3766,Arunkumar. G.,48,PENNAGARAM,41,IND,No,10th Pass,,,1,"14,00,000 ~ 14 Lacs+",1400000,,,,1,"10,76,000 ~ 10 Lacs+",1076000,,Y,0
3767,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3767,Elavarsan. A.,48,PENNAGARAM,32,IND,No,Others,,,1,0 ~,0,,,,1,"2,16,500 ~ 2 Lacs+",216500,,Y,0
1214,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1214,G. K. M. Tamilkumaran,48,PENNAGARAM,48,INC,No,Graduate Professional,,,1,"39,13,82,008 ~ 39 Crore+",391382008,,,,1,"68,69,81,418 ~ 68 Crore+",686981418,,Y,0
1216,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1216,Gajendran. S.,48,PENNAGARAM,43,Tamilaga Vettri Kazhagam,No,5th Pass,,,1,"4,14,00,000 ~ 4 Crore+",41400000,,,,1,0 ~,0,,Y,0
3770,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3770,Gnanaselvam. S.,48,PENNAGARAM,42,IND,No,10th Pass,,,1,"2,00,000 ~ 2 Lacs+",200000,,,,1,0 ~,0,,Y,0
3763,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3763,Kannan. K.,48,PENNAGARAM,54,Tamilar Makkal Katchi,No,Graduate Professional,,,1,"4,00,00,000 ~ 4 Crore+",40000000,,,,1,0 ~,0,,Y,0
3773,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3773,Manivannan. S.,48,PENNAGARAM,48,IND,No,Post Graduate,,,1,"47,00,000 ~ 47 Lacs+",4700000,,,,1,"35,23,000 ~ 35 Lacs+",3523000,,Y,0
3774,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3774,Manoharan. K. A.,48,PENNAGARAM,48,IND,No,10th Pass,,,1,"10,00,000 ~ 10 Lacs+",1000000,,,,1,0 ~,0,,Y,0
122,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=122,Palaniyammal. T.,48,PENNAGARAM,30,Naam Tamilar Katchi,Yes 1,Post Graduate,,,1,"10,00,000 ~ 10 Lacs+",1000000,,,,1,"5,94,200 ~ 5 Lacs+",594200,,Y,0
559,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=559,Poomani. P.,48,PENNAGARAM,28,IND,No,Graduate,,,1,"30,00,000 ~ 30 Lacs+",3000000,,,,1,"20,50,000 ~ 20 Lacs+",2050000,,Y,0
557,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=557,Sakthivel. M.,48,PENNAGARAM,42,IND,Yes 1,10th Pass,,,1,"7,00,000 ~ 7 Lacs+",700000,,,,1,0 ~,0,,Y,2
1215,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1215,Selvam. V.,48,PENNAGARAM,61,Pattali Makkal Katchi,No,8th Pass,,,1,"96,50,000 ~ 96 Lacs+",9650000,,,,1,"11,60,000 ~ 11 Lacs+",1160000,,Y,0
3768,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3768,Selvam. V.,48,PENNAGARAM,52,IND,Yes 1,Illiterate,,,1,"35,00,000 ~ 35 Lacs+",3500000,,,,1,"18,60,000 ~ 18 Lacs+",1860000,,Y,1
3769,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3769,Sendrayan. G.,48,PENNAGARAM,63,IND,No,8th Pass,,,1,"22,00,000 ~ 22 Lacs+",2200000,,,,1,0 ~,0,,Y,0
3771,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3771,Tamilarasan. M.,48,PENNAGARAM,42,IND,No,Graduate Professional,,,1,0 ~,0,,,,1,"6,25,000 ~ 6 Lacs+",625000,,Y,0
3772,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3772,Tamilselvi. S.,48,PENNAGARAM,65,IND,No,Post Graduate,,,1,"32,14,500 ~ 32 Lacs+",3214500,,,,1,"7,88,000 ~ 7 Lacs+",788000,,Y,0
3764,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3764,Thavamani. C.,48,PENNAGARAM,61,Tamizhaga Vaazhvurimai Katchi,Yes 1,10th Pass,,,1,"4,84,412 ~ 4 Lacs+",484412,,,,1,"51,88,000 ~ 51 Lacs+",5188000,,Y,0
556,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=556,Thirumurugan. P.,48,PENNAGARAM,48,Naadaalum Makkal Katchi,No,Post Graduate,,,1,"26,00,000 ~ 26 Lacs+",2600000,,,,1,"90,000 ~ 90 Thou+",90000,,Y,0
3775,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3775,Veerappan. M.,48,PENNAGARAM,65,IND,No,5th Pass,,,1,"7,50,000 ~ 7 Lacs+",750000,,,,1,0 ~,0,,Y,0
558,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=558,Vilkrishnan. R.,48,PENNAGARAM,66,IND,Yes 1,Illiterate,,,1,"42,00,000 ~ 42 Lacs+",4200000,,,,1,"60,000 ~ 60 Thou+",60000,,Y,1
3445,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3445,Arumugam. Muni.,49,DHARMAPURI,50,IND,No,5th Pass,,,1,"8,00,000 ~ 8 Lacs+",800000,,,,1,"11,50,000 ~ 11 Lacs+",1150000,,Y,0
1105,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1105,Dr. Elangovan. V.,49,DHARMAPURI,76,Desiya Murpokku Dravida Kazhagam,No,Post Graduate,,,1,"1,75,00,000 ~ 1 Crore+",17500000,,,,1,0 ~,0,,Y,0
3446,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3446,Kumar. V.,49,DHARMAPURI,40,IND,No,Post Graduate,,,1,"2,00,000 ~ 2 Lacs+",200000,,,,1,"4,38,000 ~ 4 Lacs+",438000,,Y,0
3444,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3444,Madhu. P.,49,DHARMAPURI,48,Naadaalum Makkal Katchi,No,10th Pass,,,1,"49,30,000 ~ 49 Lacs+",4930000,,,,1,0 ~,0,,Y,0
3443,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3443,Manikandan. S.,49,DHARMAPURI,45,Vishwa Tamil Kazhagam,No,Graduate,,,1,"60,00,000 ~ 60 Lacs+",6000000,,,,1,"45,00,000 ~ 45 Lacs+",4500000,,Y,0
560,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=560,Nagarajan. D.,49,DHARMAPURI,82,IND,No,Graduate,,,1,0 ~,0,,,,1,"1,50,000 ~ 1 Lacs+",150000,,Y,0
562,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=562,Palani. K.,49,DHARMAPURI,65,IND,No,8th Pass,,,1,"6,00,000 ~ 6 Lacs+",600000,,,,1,0 ~,0,,Y,0
3440,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3440,Prabhakaran. M.,49,DHARMAPURI,42,IND,No,8th Pass,,,1,"50,00,000 ~ 50 Lacs+",5000000,,,,1,"36,49,000 ~ 36 Lacs+",3649000,,Y,0
3442,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3442,Prasanth. Dbj.,49,DHARMAPURI,35,Tamizhaga Vaazhvurimai Katchi,No,Graduate Professional,,,1,"5,54,28,900 ~ 5 Crore+",55428900,,,,1,"54,47,385 ~ 54 Lacs+",5447385,,Y,0
3439,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3439,Saravanan. A.,49,DHARMAPURI,55,Aanaithinthiya Jananayaka Pathukappu Kazhagam,Yes 1,Graduate,,,1,"2,48,00,000 ~ 2 Crore+",24800000,,,,1,"18,26,846 ~ 18 Lacs+",1826846,,Y,0
3447,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3447,Saravanan. G.,49,DHARMAPURI,56,IND,Yes 1,8th Pass,,,1,0 ~,0,,,,1,"7,12,000 ~ 7 Lacs+",712000,,Y,0
34,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=34,Shanthalakshmi. K.,49,DHARMAPURI,50,Naam Tamilar Katchi,No,Post Graduate,,,1,"24,00,000 ~ 24 Lacs+",2400000,,,,1,"1,60,000 ~ 1 Lacs+",160000,,Y,0
905,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=905,Sivagami. G.,49,DHARMAPURI,46,Tamilar Makkal Katchi,No,10th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
3448,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3448,Sivam. R.,49,DHARMAPURI,53,IND,No,Graduate Professional,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
3449,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3449,Sivan. A.,49,DHARMAPURI,34,IND,No,Others,,,1,0 ~,0,,,,1,"4,10,000 ~ 4 Lacs+",410000,,Y,0
3441,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3441,Sivan. M.,49,DHARMAPURI,51,Tamilaga Vettri Kazhagam,Yes 4,Literate,,,1,"3,54,42,200 ~ 3 Crore+",35442200,,,,1,"24,25,000 ~ 24 Lacs+",2425000,,Y,1
